id,text,label
6670,汀田街道寨下公园西路0000号后面新西大楼,B-town I-town I-town E-town B-community E-community B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-assist E-assist B-poi I-poi I-poi E-poi
6671,浙江省杭州市滨江区迎春北苑000幢四单元,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno B-cellno I-cellno E-cellno
6672,浙江省温州市苍南县龙港镇南城路中共龙港小包装印刷工业园区000栋,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-district I-district I-district E-district B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-houseno I-houseno I-houseno E-houseno
6673,浙江省杭州市淳安县千岛湖镇新安南路0号锦绣花园0栋0单元,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road I-road E-road B-roadno E-roadno B-poi I-poi I-poi E-poi B-houseno E-houseno B-cellno I-cellno E-cellno
6674,舟山市沈家门长兴弄五号楼,B-city I-city E-city B-town I-town E-town B-road I-road E-road B-houseno I-houseno E-houseno
6675,广西壮族自治区柳州市融安县外贸大道包子朋友耶,B-prov I-prov I-prov I-prov I-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road O O O O O
6676,浙江省衢州市江山市双塔街道北环路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6677,浙江省杭州市滨江区滨兴小区00栋0单元,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno B-cellno I-cellno E-cellno
6678,杭州桐庐县石马小区-00单元-,B-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi O O O O O O
6679,宁波市鄞州区五乡镇仑兴路000号,B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6680,广东省广州市天河区中国浙江省温州市平阳县文昌街,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district O O B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road
6681,长安镇农发区启潮路0000号杭州百联奥特莱斯广场五楼,B-town I-town E-town B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi B-floorno E-floorno
6682,吉林省长春市净月开发区净月旅游开发区福祉大路长春工业大学人文信息学院,B-prov I-prov E-prov B-city I-city E-city B-devzone I-devzone I-devzone I-devzone E-devzone B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road I-road E-road B-poi I-poi I-poi I-poi I-poi E-poi B-subpoi I-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
6683,海宁皮革城0期八楼塘南北路00号,B-poi I-poi I-poi I-poi E-poi B-subpoi E-subpoi B-floorno E-floorno B-road I-road I-road E-road B-roadno I-roadno E-roadno
6684,浙江省嘉兴市南湖区赛格电子市场五楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi I-poi E-poi B-floorno E-floorno
6685,宁波宁波余姚市低塘派出所,B-city E-city B-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi E-poi
6686,浙江省宁波市江东区浙江省宁波市江东区中山东路0000号世纪东方广场银泰百货0楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi B-subpoi I-subpoi I-subpoi E-subpoi B-floorno E-floorno
6687,浙江省绍兴市越城区运河首府,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi
6688,宁波市轻纺城副食品九楼,B-city I-city E-city B-poi I-poi I-poi I-poi I-poi E-poi B-floorno E-floorno
6689,塘坪路0000号_东方府邸00栋,B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno O B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno
6690,仙湖路0000号森都电器,B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
6691,苍南县龙港镇巴曹社区巴曹卫生院0楼,B-district I-district E-district B-town I-town E-town B-community I-community I-community E-community B-poi I-poi I-poi I-poi E-poi B-floorno E-floorno
6692,长河街道江二路0000号0幢00层,B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-houseno E-houseno B-floorno I-floorno E-floorno
6693,河南省驻马店市新蔡县驻马店新蔡县人民路面粉厂东00米华为专卖店,B-prov I-prov E-prov B-city I-city I-city E-city B-district I-district E-district B-city I-city E-city B-district I-district E-district B-road I-road E-road B-poi I-poi E-poi S-assist B-distance I-distance E-distance B-poi I-poi I-poi I-poi E-poi
6694,宁波江东区东柳坊,B-city E-city B-district I-district E-district B-poi I-poi E-poi
6695,杭州市余杭区大井加油站对面,B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi E-poi B-assist E-assist
6696,金山桥经济开发区蟠桃花园0期000号楼,B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-poi I-poi I-poi E-poi B-subpoi E-subpoi B-houseno I-houseno I-houseno I-houseno E-houseno
6697,浙江省温州市龙湾区永中万达店,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi E-poi
6698,河南省新蔡县杨庄户乡杨集粮管所院内豫隆玩具厂,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-poi I-poi I-poi I-poi E-poi B-assist E-assist B-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
6699,沁园新村,B-poi I-poi I-poi E-poi
6700,江干区下沙经济开发区00号大街0000号,B-district I-district E-district B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6701,张掖市甘州区安阳乡明家城村十二社,B-city I-city E-city B-district I-district E-district B-town I-town E-town B-community I-community I-community E-community B-village_group I-village_group E-village_group
6702,羊马镇永和大道意隆客超市,B-town I-town E-town B-road I-road I-road E-road B-poi I-poi I-poi I-poi E-poi
6703,江西省樟树市洲上乡店前周村,B-prov I-prov E-prov B-district I-district E-district B-poi I-poi E-poi B-community I-community I-community E-community
6704,宁波江北区怡南街00号电联,B-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno E-roadno O O
6705,文三路0000号华星时代广场A座000层吾诺瀚卓,B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno B-floorno I-floorno I-floorno E-floorno B-subpoi I-subpoi I-subpoi E-subpoi
6706,浙江省金华市义乌市杨二村000幢,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-community I-community E-community B-houseno I-houseno I-houseno E-houseno
6707,杭州市滨江区滨盛路与长河路交叉口水印城电联,B-city I-city E-city B-district I-district E-district B-road I-road E-road O B-road I-road E-road B-intersection I-intersection E-intersection B-poi I-poi E-poi O O
6708,浙江省绍兴县富盛镇义峰村北山,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-community I-community E-community B-poi E-poi
6709,浙江省杭州市滨江区信诚路000号凯和大厦三楼浙江希优信息科技有限公司,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-floorno E-floorno B-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
6710,浙江省绍兴市诸暨市诸暨00路上海城,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road I-road E-road B-poi I-poi E-poi
6711,重庆市铜梁区华兴镇白水村四社,B-city I-city E-city B-district I-district E-district B-town I-town E-town B-community I-community E-community B-village_group E-village_group
6712,鹿城区雪山路集景花园,B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi E-poi
6713,萧山区建设二路000号圆通速递门口,B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-subpoi E-subpoi
6714,城中北路0000号0单元,B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-cellno I-cellno E-cellno
6715,公望街000号财富中心A座,B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-houseno E-houseno
6716,浙江省温州市鹿城区五马街道潘岙经济园A区羽茜鞋业,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-devzone I-devzone I-devzone I-devzone E-devzone B-poi E-poi B-poi I-poi I-poi E-poi
6717,湖州市吴兴区清河家园000幢0单元,B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno B-cellno I-cellno E-cellno
6718,红旗中路铅丝厂宿舍二栋,B-road I-road I-road E-road B-poi I-poi I-poi I-poi E-poi B-houseno E-houseno
6719,浙江省嘉兴市南湖区广宜文苑00幢,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno
6720,浙江省诸暨市陈宅镇石壁水库管理局,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi I-poi I-poi I-poi E-poi
6721,海洲街道温州大厦东二门,B-town I-town I-town E-town B-poi I-poi I-poi E-poi B-poi I-poi E-poi
6722,乌鲁木齐市新市区石油新村街道九家湾冶建二区,B-city I-city I-city I-city E-city B-district I-district E-district B-town I-town I-town I-town I-town E-town B-community I-community E-community B-poi E-poi B-subpoi E-subpoi
6723,瑞安市虹桥北路虹桥宾馆电联,B-district I-district E-district B-road I-road I-road E-road B-poi I-poi I-poi E-poi O O
6724,浙江省仙居县福区街道晨曦路000-00号,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno I-roadno I-roadno I-roadno E-roadno
6725,江干区笕桥镇永墩北路0号00幢蓝创园,B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-roadno E-roadno B-houseno I-houseno E-houseno B-devzone I-devzone E-devzone
6726,浙江省宁波市江东区东胜街道浙江省宁波市江东区江东北路宁波书城0号楼00楼美麟文化股份有限公司,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno B-floorno I-floorno E-floorno B-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
6727,台州玉环县楚门镇清港工业区里面电联,B-city E-city B-district I-district E-district B-town I-town E-town B-devzone I-devzone I-devzone I-devzone E-devzone B-assist E-assist O O
6728,八里店镇吴兴大道总部自由港A栋00层,B-town I-town I-town E-town B-road I-road I-road E-road B-devzone I-devzone I-devzone I-devzone E-devzone B-houseno E-houseno B-floorno I-floorno E-floorno
6729,瑞安市莘城下村沿河路000号,B-district I-district E-district B-poi E-poi B-community E-community B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6730,宁波余姚梁周线北环西路0000号北库,B-city E-city B-district E-district B-road I-road E-road B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi E-poi
6731,贵州省黔南布依族苗族自治州平塘县通州镇新街好乐购生活超市,B-prov I-prov E-prov B-city I-city I-city I-city I-city I-city I-city I-city I-city E-city B-district I-district E-district B-town I-town E-town B-community E-community B-poi I-poi I-poi I-poi I-poi I-poi E-poi
6732,宁波鄞州区永达路0000号殷家花园,B-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
6733,许巷路0号浙江华德利纺织印染公司,B-road I-road E-road B-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6734,福建省-福州市-仓山区三路九号,B-prov I-prov E-prov O B-city I-city E-city O B-district I-district E-district B-road E-road B-roadno E-roadno
6735,浙江省金华市义乌市绣湖西路秀禾小区,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-poi I-poi I-poi E-poi
6736,义乌市孔村0区,B-district I-district E-district B-community E-community B-poi E-poi
6737,浙江省杭州市良渚镇勾运路000号杭州佳友汽车服务有限公司,B-prov I-prov E-prov B-city I-city E-city B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6738,浙江省嘉兴市秀洲区王店镇,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town
6739,浙江省宁波市余姚市阳明街道新桥村虹桥000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-community I-community E-community B-poi E-poi B-houseno I-houseno I-houseno E-houseno
6740,浙江省义乌市贝村0幢0单元,B-prov I-prov E-prov B-district I-district E-district B-poi E-poi B-houseno E-houseno B-cellno I-cellno E-cellno
6741,浙江省金华市永康市石柱工业区,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-devzone I-devzone I-devzone I-devzone E-devzone
6742,浙江省金华经济开发区长城村寺塘下000号,B-prov I-prov E-prov B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-community I-community E-community B-community I-community E-community B-houseno I-houseno I-houseno E-houseno
6743,温州市飞霞南路0000号温州市交通运输局,B-city I-city E-city B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
6744,德清县禹越镇航海路0000号,B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
6745,江苏省盐城市射阳县经济开发区,B-prov I-prov E-prov B-city I-city E-city B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone
6746,宁波江北区环城北路东段000弄000号,B-city E-city B-district I-district E-district B-road I-road I-road E-road B-assist E-assist B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
6747,浙江省杭州市余杭区星桥开发区,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-devzone I-devzone I-devzone I-devzone E-devzone
